# kernel-wiki source mapping
# format: source<TAB>src_rel_path<TAB>wiki_path
# source: tvm | cuda | leetcuda
# src_rel_path: relative to source root (~/tvm_mlir_learn, ~/how-to-optim-algorithm-in-cuda/korean, ~/leetcuda/blogs/ko)
# wiki_path: relative to content/
# To add a new file: add a line here and run ./sync.sh

# === TVM: pandaCV_blog articles ===
cuda	pytorch/compile/[PyTorch 기묘한 기법] depyf 소개：torch.compile 쉽게 이해하기.md	1-dl-compiler/torch-compile/[PyTorch 기묘한 기법] depyf 소개：torch.compile 쉽게 이해하기.md
cuda	pytorch/compile/[번역]depyf 관련 개발 문서와 튜토리얼.md	1-dl-compiler/torch-compile/[번역]depyf 관련 개발 문서와 튜토리얼.md
cuda	pytorch/compile/[번역]torch.compile 상세 예제 분석 튜토리얼.md	1-dl-compiler/torch-compile/[번역]torch.compile 상세 예제 분석 튜토리얼.md

# === CUDA: pytorch/inference ===
cuda	pytorch/inference/PyTorch로 생성형 AI 가속하기 - GPT Fast.md	8-pytorch-ecosystem/PyTorch로 생성형 AI 가속하기 - GPT Fast.md
cuda	pytorch/inference/PyTorch로 생성형 AI 가속하기 - Segment Anything Fast.md	8-pytorch-ecosystem/PyTorch로 생성형 AI 가속하기 - Segment Anything Fast.md
cuda	pytorch/inference/PyTorch로 생성형 AI 가속하기 4부 - Seamless M4T 빠른 최적화.md	8-pytorch-ecosystem/PyTorch로 생성형 AI 가속하기 4부 - Seamless M4T 빠른 최적화.md
cuda	pytorch/inference/TorchServe + vLLM으로 대규모 언어 모델 배포하기.md	4-llm-inference/frameworks/vllm/TorchServe + vLLM으로 대규모 언어 모델 배포하기.md

# === CUDA: pytorch/training ===
cuda	pytorch/training/FSDP2에서 Float8 All-Gather 활성화하기.md	8-pytorch-ecosystem/FSDP2에서 Float8 All-Gather 활성화하기.md
cuda	pytorch/training/PyTorch FSDP로 학습 처리량 극대화하기.md	8-pytorch-ecosystem/PyTorch FSDP로 학습 처리량 극대화하기.md
cuda	pytorch/training/[PyTorch 기묘한 기법] Async Checkpoint Save.md	8-pytorch-ecosystem/[PyTorch 기묘한 기법] Async Checkpoint Save.md
cuda	pytorch/training/[번역]PyTorch DCP로 모델 Checkpointing 효율 최적화.md	8-pytorch-ecosystem/[번역]PyTorch DCP로 모델 Checkpointing 효율 최적화.md
cuda	pytorch/training/[번역]PyTorch FSDP와 Torch.compile로 Training Throughput 극대화.md	8-pytorch-ecosystem/[번역]PyTorch FSDP와 Torch.compile로 Training Throughput 극대화.md
cuda	pytorch/training/float8과 FSDP2로 Training 가속하기.md	8-pytorch-ecosystem/float8과 FSDP2로 Training 가속하기.md
cuda	pytorch/training/torchtune으로 LLaMa-3.1 8B를 1B로 증류하기.md	8-pytorch-ecosystem/torchtune으로 LLaMa-3.1 8B를 1B로 증류하기.md

# === CUDA: pytorch/quantization ===
cuda	pytorch/quantization/GPU에서 GPTQ Triton 역양자화 kernel 가속하기.md	4-llm-inference/quantization/GPU에서 GPTQ Triton 역양자화 kernel 가속하기.md
cuda	pytorch/quantization/Optimized GPTQ INT4 Dequantization Triton Kernels o1-preview 해설.md	4-llm-inference/quantization/Optimized GPTQ INT4 Dequantization Triton Kernels o1-preview 해설.md
cuda	pytorch/quantization/PyTorch 네이티브 아키텍처 최적화：torchao.md	8-pytorch-ecosystem/PyTorch 네이티브 아키텍처 최적화：torchao.md
cuda	pytorch/quantization/Triton으로 2D Dynamic Block Quantization Float8 GEMM 가속하기.md	1-dl-compiler/triton/Triton으로 2D Dynamic Block Quantization Float8 GEMM 가속하기.md

# === CUDA: large-language-model/sglang ===
cuda	large-language-model/sglang/단일 머신 H200에서 가장 빠른 DeepSeek V3와 R1 추론 시스템 최적화 비법.md	4-llm-inference/frameworks/sglang/단일 머신 H200에서 가장 빠른 DeepSeek V3와 R1 추론 시스템 최적화 비법.md
cuda	large-language-model/sglang/앤트그룹 오픈소스 x SGLang Meetup 기술 회고 해설 - 앤트그룹의 대규모 분산 추론을 위한 KVCache 다중 레벨 캐시 시스템.md	4-llm-inference/frameworks/sglang/앤트그룹 오픈소스 x SGLang Meetup 기술 회고 해설 - 앤트그룹의 대규모 분산 추론을 위한 KVCache 다중 레벨 캐시 시스템.md
cuda	large-language-model/sglang/제로 오버헤드 계층별 가중치 오프로딩으로 SGLang Diffusion wan2.2 추론 속도 60퍼센트 가속하기.md	4-llm-inference/frameworks/sglang/제로 오버헤드 계층별 가중치 오프로딩으로 SGLang Diffusion wan2.2 추론 속도 60퍼센트 가속하기.md
cuda	large-language-model/sglang/칭커 커뮤니티 SGLang DeepSeek V4 회고 해설 - SGLang에서 DeepSeek-V4 배포와 최적화.md	4-llm-inference/frameworks/sglang/칭커 커뮤니티 SGLang DeepSeek V4 회고 해설 - SGLang에서 DeepSeek-V4 배포와 최적화.md
cuda	large-language-model/sglang/SGLang의 Expert Parallel 특성 해설.md	4-llm-inference/distributed/SGLang의 Expert Parallel 특성 해설.md
cuda	large-language-model/sglang/KDA-Pilot로 SGLang Diffusion Kernel을 최적화한 효과와 경험.md	5-diffusion-inference/KDA-Pilot로 SGLang Diffusion Kernel을 최적화한 효과와 경험.md
cuda	large-language-model/sglang/KDA로 SGLang Diffusion Kernel을 최적화할 때의 함정과 prompt 실전.md	5-diffusion-inference/KDA로 SGLang Diffusion Kernel을 최적화할 때의 함정과 prompt 실전.md
cuda	large-language-model/sglang/SGLang Diffusion 학습 노트.md	5-diffusion-inference/SGLang Diffusion 학습 노트.md
cuda	large-language-model/sglang/SM100 NVFP4 Quant 구현 노트.md	4-llm-inference/quantization/SM100 NVFP4 Quant 구현 노트.md
cuda	large-language-model/sglang/Dispatch Dtype 하나가 일으킨 fp8 quant kernel 성능 문제.md	4-llm-inference/quantization/Dispatch Dtype 하나가 일으킨 fp8 quant kernel 성능 문제.md
cuda	large-language-model/kernels/vLLM과 SGLang awq dequantize kernel의 마법 상세 해설.md	4-llm-inference/frameworks/vllm/vLLM과 SGLang awq dequantize kernel의 마법 상세 해설.md

# === CUDA: large-language-model/trt-llm ===
cuda	large-language-model/trt-llm/FlashInfer의 TensorRT-LLM cubin kernel 통합 기술 분석.md	4-llm-inference/frameworks/tensorrt-llm/FlashInfer의 TensorRT-LLM cubin kernel 통합 기술 분석.md
cuda	large-language-model/trt-llm/NVIDIA AI 가속 정밀 강의 - TensorRT-LLM 양자화 원리, 구현과 최적화.md	4-llm-inference/frameworks/tensorrt-llm/NVIDIA AI 가속 정밀 강의 - TensorRT-LLM 양자화 원리, 구현과 최적화.md
cuda	large-language-model/trt-llm/NVIDIA AI 가속 정밀 강의 - TensorRT-LLM 응용과 배포.md	4-llm-inference/frameworks/tensorrt-llm/NVIDIA AI 가속 정밀 강의 - TensorRT-LLM 응용과 배포.md

# === CUDA: large-language-model/vllm ===
cuda	large-language-model/vllm/vLLM P2P NCCL Connector.md	4-llm-inference/frameworks/vllm/vLLM P2P NCCL Connector.md
cuda	large-language-model/vllm/vLLM PIECEWISE CUDA Graph 기술 학습 노트.md	4-llm-inference/frameworks/vllm/vLLM PIECEWISE CUDA Graph 기술 학습 노트.md

# === CUDA: large-language-model/kernels ===
cuda	large-language-model/kernels/Fused AllGather MatMul Triton 엔지니어링 구현.md	4-llm-inference/distributed/Fused AllGather MatMul Triton 엔지니어링 구현.md
cuda	large-language-model/kernels/GTX 4090의 Attention 기묘한 현상.md	4-llm-inference/attention/GTX 4090의 Attention 기묘한 현상.md
cuda	large-language-model/kernels/NCU와 Cursor Claude-sonnet-3.5로 효율적인 CUDA operator를 작성하는 올바른 방법.md	8-pytorch-ecosystem/NCU와 Cursor Claude-sonnet-3.5로 효율적인 CUDA operator를 작성하는 올바른 방법.md
cuda	large-language-model/kernels/RMSNorm 정밀도 함정: LLM 추론 정밀도 조사 기록.md	4-llm-inference/quantization/RMSNorm 정밀도 함정: LLM 추론 정밀도 조사 기록.md

# === CUDA: large-language-model/flash-attention ===
cuda	large-language-model/flash-attention/Flash Attention의 dispatch 로직 정리.md	4-llm-inference/attention/Flash Attention의 dispatch 로직 정리.md
cuda	large-language-model/flash-attention/FlashInfer SKILLS 작성 방식 살펴보기.md	8-pytorch-ecosystem/FlashInfer SKILLS 작성 방식 살펴보기.md

# === CUDA: large-language-model/diffusion ===
cuda	large-language-model/diffusion/Cache-DiT 프레임워크에서 native Serving 기능 구현하기.md	5-diffusion-inference/Cache-DiT 프레임워크에서 native Serving 기능 구현하기.md

# === CUDA: large-language-model/moe ===
cuda	large-language-model/moe/NVIDIA 기술 살롱 [대규모 EP 최적화: PD 분리 MoE 병렬 방식] 강의 노트.md	4-llm-inference/distributed/NVIDIA 기술 살롱 [대규모 EP 최적화: PD 분리 MoE 병렬 방식] 강의 노트.md

# === leetcuda: Diffusion (A02~A11) ===
leetcuda	A02_diffusion_cachedit_z_image.md	5-diffusion-inference/A02_diffusion_cachedit_z_image.md
leetcuda	A03_diffusion_cache_dit_flux2.md	5-diffusion-inference/A03_diffusion_cache_dit_flux2.md
leetcuda	A04_diffusion_cache_foca_formula.md	5-diffusion-inference/A04_diffusion_cache_foca_formula.md
leetcuda	A05_diffusion_cache_dit_blockadapter_hunyuan.md	5-diffusion-inference/A05_diffusion_cache_dit_blockadapter_hunyuan.md
leetcuda	A06_cachedit_qwen_image_lightning/README.md	5-diffusion-inference/A06_cachedit_qwen_image_lightning.md
leetcuda	A07_cachedit_wan22_moe/README.md	5-diffusion-inference/A07_cachedit_wan22_moe.md
leetcuda	A08_diffusion_cache_dit_qwen_image_edit.md	5-diffusion-inference/A08_diffusion_cache_dit_qwen_image_edit.md
leetcuda	A09_diffusion_cache_dit_qwen_image.md	5-diffusion-inference/A09_diffusion_cache_dit_qwen_image.md
leetcuda	A10_diffusion_cache_taylorseer.md	5-diffusion-inference/A10_diffusion_cache_taylorseer.md
leetcuda	A11_dit_inference_acceleration_review/README.md	5-diffusion-inference/A11_dit_inference_acceleration_review.md

# === leetcuda: Triton (A12~A13) ===
leetcuda	A12_triton_basic_vector_add.md	1-dl-compiler/triton/A12_triton_basic_vector_add.md
leetcuda	A13_triton_fused_softmax/README.md	1-dl-compiler/triton/A13_triton_fused_softmax.md

# === leetcuda: vLLM (A14~A18) ===
leetcuda	A14_vllm_triton_merge_attention_states/README.md	4-llm-inference/frameworks/vllm/A14_merge_attention_states.md
leetcuda	A15_vllm_triton_prefix_prefill/README.md	4-llm-inference/frameworks/vllm/A15_prefix_prefill.md
leetcuda	A16_bpt_ring_striped_attention/README.md	4-llm-inference/distributed/A16_ring_striped_attention.md
leetcuda	A17_vllm_operator_development/README.md	4-llm-inference/frameworks/vllm/A17_operator_development.md
leetcuda	A18_vllm_deepseek_r1_671b_deploy/README.md	4-llm-inference/frameworks/vllm/A18_deepseek_r1_deploy.md

# === leetcuda: Attention (A19, A24~A27, A29) ===
leetcuda	A19_ffpa_split_d_attention/README.md	4-llm-inference/attention/A19_ffpa.md
leetcuda	A24_kv_cache_sharing/README.md	4-llm-inference/attention/A24_kv_cache_sharing.md
leetcuda	A25_vllm_automatic_prefix_caching/README.md	4-llm-inference/attention/A25_prefix_caching.md
leetcuda	A26_online_softmax_to_flashattention_v123/README.md	4-llm-inference/attention/A26_online_softmax_flashattention.md
leetcuda	A27_llm_flash_decoding.md	4-llm-inference/attention/A27_llm_flash_decoding.md
leetcuda	A29_tensorrt_mha_myelin_vs_fa2/README.md	4-llm-inference/attention/A29_tensorrt_mha_vs_fa2.md

# === leetcuda: Distributed (A21) ===
leetcuda	A21_deepspeed_ulysses_megatron_tp_sp/README.md	4-llm-inference/distributed/A21_deepspeed_ulysses_megatron.md

# === leetcuda: PTX (A30~A31) ===
leetcuda	A30_llm_ptx_prmt_instruction.md	2-cuda-kernels/isa-ptx/A30_llm_ptx_prmt_instruction.md
leetcuda	A31_llm_ptx_lop3_instruction.md	2-cuda-kernels/isa-ptx/A31_llm_ptx_lop3_instruction.md

# === leetcuda: TensorRT-LLM (A23) ===
leetcuda	A23_tensorrt_llm_deployment_tuning/README.md	4-llm-inference/frameworks/tensorrt-llm/A23_deployment_tuning.md

# === leetcuda: Quantization (A33~A36) ===
leetcuda	A33_wint8_4_fast_dequant_intro/README.md	4-llm-inference/quantization/A33_wint8_4_fast_dequant_intro.md
leetcuda	A34_wint8_4_prmt_ft_analysis/README.md	4-llm-inference/quantization/A34_wint8_4_prmt_ft_analysis.md
leetcuda	A35_wint8_4_int8_to_bf16/README.md	4-llm-inference/quantization/A35_wint8_4_int8_to_bf16.md
leetcuda	A36_wint8_4_lop3_int4_to_fp16_bf16/README.md	4-llm-inference/quantization/A36_wint8_4_lop3_int4_to_fp16_bf16.md

# === leetcuda: CV Deployment (A43~A80) ===
leetcuda	A43_fastdeploy_150_models/README.md	6-cv-deployment/A43_fastdeploy_150_models.md
leetcuda	A44_lite_ai_toolkit_add_model/README.md	6-cv-deployment/A44_lite_ai_toolkit_add_model.md
leetcuda	A45_yolov6_ort_mnn_tnn_ncnn/README.md	6-cv-deployment/A45_yolov6_ort_mnn_tnn_ncnn.md
leetcuda	A46_onnx_inference_acceleration_notes/README.md	6-cv-deployment/A46_onnx_inference_acceleration_notes.md
leetcuda	A47_mac_tensorflow_cpp_build/README.md	6-cv-deployment/A47_mac_tensorflow_cpp_build.md
leetcuda	A48_fsanet_head_pose/README.md	6-cv-deployment/A48_fsanet_head_pose.md
leetcuda	A49_opencv_ffmpeg_build/README.md	6-cv-deployment/A49_opencv_ffmpeg_build.md
leetcuda	A51_ssrnet_age_detection/README.md	6-cv-deployment/A51_ssrnet_age_detection.md
leetcuda	A52_mgmatting_background_matting/README.md	6-cv-deployment/A52_mgmatting_background_matting.md
leetcuda	A53_yolo5face_cpp/README.md	6-cv-deployment/A53_yolo5face_cpp.md
leetcuda	A54_onnxruntime_python_gpu_deploy/README.md	6-cv-deployment/A54_onnxruntime_python_gpu_deploy.md
leetcuda	A55_scrfd_face_detection_docker/README.md	6-cv-deployment/A55_scrfd_face_detection_docker.md
leetcuda	A56_ncnn_unsupported_op_trick/README.md	6-cv-deployment/A56_ncnn_unsupported_op_trick.md
leetcuda	A57_nanodet_plus_cpp/README.md	6-cv-deployment/A57_nanodet_plus_cpp.md
leetcuda	A58_nanodet_cpp/README.md	6-cv-deployment/A58_nanodet_cpp.md
leetcuda	A59_mgmatting_mnn_tnn_ort_port/README.md	6-cv-deployment/A59_mgmatting_mnn_tnn_ort_port.md
leetcuda	A60_yolox_cpp/README.md	6-cv-deployment/A60_yolox_cpp.md
leetcuda	A61_yolox_tnnproto_modify/README.md	6-cv-deployment/A61_yolox_tnnproto_modify.md
leetcuda	A62_onnxruntime_cpp_java_python_resources/README.md	6-cv-deployment/A62_onnxruntime_cpp_java_python_resources.md
leetcuda	A64_robustvideomatting_application/README.md	6-cv-deployment/A64_robustvideomatting_application.md
leetcuda	A65_onnxruntime_cpp_cmake_build/README.md	6-cv-deployment/A65_onnxruntime_cpp_cmake_build.md
leetcuda	A66_onnxruntime_nchw_nhwc/README.md	6-cv-deployment/A66_onnxruntime_nchw_nhwc.md
leetcuda	A67_tnn_convert_yolop/README.md	6-cv-deployment/A67_tnn_convert_yolop.md
leetcuda	A69_ncnn_references/README.md	6-cv-deployment/A69_ncnn_references.md
leetcuda	A70_mnn_references/README.md	6-cv-deployment/A70_mnn_references.md
leetcuda	A71_tnn_references/README.md	6-cv-deployment/A71_tnn_references.md
leetcuda	A72_onnx_references/README.md	6-cv-deployment/A72_onnx_references.md
leetcuda	A73_onnx_model_structure_references/README.md	6-cv-deployment/A73_onnx_model_structure_references.md
leetcuda	A74_opencv_dnn_references/README.md	6-cv-deployment/A74_opencv_dnn_references.md
leetcuda	A75_tensorflow_cpp_engineering/README.md	6-cv-deployment/A75_tensorflow_cpp_engineering.md
leetcuda	A76_model_conversion_references/README.md	6-cv-deployment/A76_model_conversion_references.md
leetcuda	A77_cmake_references/README.md	6-cv-deployment/A77_cmake_references.md
leetcuda	A78_static_linking_static_library/README.md	6-cv-deployment/A78_static_linking_static_library.md
leetcuda	A79_mac_cpp_memory_check/README.md	6-cv-deployment/A79_mac_cpp_memory_check.md
leetcuda	A80_torchlm_face_landmarks/README.md	6-cv-deployment/A80_torchlm_face_landmarks.md

# === leetcuda: CuTe (B09~B19) ===
leetcuda	B03_cute_tiled_copy/README.md	3-cutlass-cute/cute-core/B03_cute_tiled_copy.md
leetcuda	B04_cute_tiled_mma/README.md	3-cutlass-cute/cute-core/B04_cute_tiled_mma.md
leetcuda	B05_cute_layout_compose_inverse/README.md	3-cutlass-cute/cute-core/B05_cute_layout_compose_inverse.md
leetcuda	B06_cute_layout_product_divide/README.md	3-cutlass-cute/cute-core/B06_cute_layout_product_divide.md
leetcuda	B07_cute_tma_copy/README.md	3-cutlass-cute/cute-core/B07_cute_tma_copy.md
leetcuda	B08_cute_permutation_mnk/README.md	3-cutlass-cute/cute-core/B08_cute_permutation_mnk.md
leetcuda	B09_cute_layout/README.md	3-cutlass-cute/cute-core/B09_cute_layout.md
leetcuda	B10_cute_layout_algebra_geometry/README.md	3-cutlass-cute/cute-core/B10_cute_layout_algebra_geometry.md
leetcuda	B11_cute_tensor/README.md	3-cutlass-cute/cute-core/B11_cute_tensor.md
leetcuda	B12_cute_mma_abstraction/README.md	3-cutlass-cute/cute-core/B12_cute_mma_abstraction.md
leetcuda	B13_cute_copy_abstraction/README.md	3-cutlass-cute/cute-core/B13_cute_copy_abstraction.md
leetcuda	B14_cute_swizzle/README.md	3-cutlass-cute/cute-core/B14_cute_swizzle.md
leetcuda	B15_cute_swizzle_detailed/README.md	3-cutlass-cute/cute-core/B15_cute_swizzle_detailed.md
leetcuda	B16_cutlass_swizzle_analysis_1/README.md	3-cutlass-cute/cute-core/B16_cutlass_swizzle_analysis_1.md
leetcuda	B17_cutlass_swizzle_analysis_2/README.md	3-cutlass-cute/cute-core/B17_cutlass_swizzle_analysis_2.md
leetcuda	B18_cuda_smem_bank_conflict_swizzle/README.md	3-cutlass-cute/cute-core/B18_cuda_smem_bank_conflict_swizzle.md
leetcuda	B19_layout_algebra_swizzle_inference/README.md	3-cutlass-cute/cute-core/B19_layout_algebra_swizzle_inference.md

# === leetcuda: GEMM impl (B20~B29) ===
leetcuda	B20_cute_simple_gemm/README.md	3-cutlass-cute/gemm-impl/B20_cute_simple_gemm.md
leetcuda	B21_cute_gemm_pipeline/README.md	3-cutlass-cute/gemm-impl/B21_cute_gemm_pipeline.md
leetcuda	B22_cute_efficient_gemm/README.md	3-cutlass-cute/gemm-impl/B22_cute_efficient_gemm.md
leetcuda	B23_cute_gemm_pipeline_stages/README.md	3-cutlass-cute/gemm-impl/B23_cute_gemm_pipeline_stages.md
leetcuda	B24_cute_gemm_analysis_ldmatrix/README.md	3-cutlass-cute/gemm-impl/B24_cute_gemm_analysis_ldmatrix.md
leetcuda	B25_cute_gemm_analysis_tiledcopy_cpasync/README.md	3-cutlass-cute/gemm-impl/B25_cute_gemm_analysis_tiledcopy_cpasync.md
leetcuda	B26_cute_gemm_analysis_swizzle/README.md	3-cutlass-cute/gemm-impl/B26_cute_gemm_analysis_swizzle.md
leetcuda	B27_hopper_mixed_gemm_cutlass3/README.md	3-cutlass-cute/gemm-impl/B27_hopper_mixed_gemm_cutlass3.md
leetcuda	B28_cutlass_cute_practice_1/README.md	3-cutlass-cute/gemm-impl/B28_cutlass_cute_practice_1.md
leetcuda	B29_cutlass_cute_practice_2/README.md	3-cutlass-cute/gemm-impl/B29_cutlass_cute_practice_2.md

# === leetcuda: Flash Attention (B30~B32) ===
leetcuda	B30_flashattention_fp8_ada/README.md	4-llm-inference/attention/B30_flashattention_fp8.md
leetcuda	B31_flash_attention_notes/README.md	4-llm-inference/attention/B31_flash_attention_notes.md
leetcuda	B32_cutlass_cute_flash_attention/README.md	4-llm-inference/attention/B32_cute_flash_attention.md

# === leetcuda: CUTLASS deep dive (B33~B39) ===
leetcuda	B33_cutlass_basic_recognition/README.md	3-cutlass-cute/cutlass-deep-dive/B33_cutlass_basic_recognition.md
leetcuda	B34_cutlass_software_architecture/README.md	3-cutlass-cute/cutlass-deep-dive/B34_cutlass_software_architecture.md
leetcuda	B35_cutlass_basic_intro/README.md	3-cutlass-cute/cutlass-deep-dive/B35_cutlass_basic_intro.md
leetcuda	B36_cutlass_gtc2020_slides/README.md	3-cutlass-cute/cutlass-deep-dive/B36_cutlass_gtc2020_slides.md
leetcuda	B37_cutlass_block_swizzle_tile_iterator/README.md	3-cutlass-cute/cutlass-deep-dive/B37_cutlass_block_swizzle_tile_iterator.md
leetcuda	B38_cutlass_bank_conflict_free_smem/README.md	3-cutlass-cute/cutlass-deep-dive/B38_cutlass_bank_conflict_free_smem.md
leetcuda	B39_cutlass_multistage_pipeline/README.md	3-cutlass-cute/cutlass-deep-dive/B39_cutlass_multistage_pipeline.md

# === leetcuda: ISA/PTX (B40~B46) ===
leetcuda	B40_gpu_isa_intro/README.md	2-cuda-kernels/isa-ptx/B40_gpu_isa_intro.md
leetcuda	B41_gpu_isa_register/README.md	2-cuda-kernels/isa-ptx/B41_gpu_isa_register.md
leetcuda	B42_gpu_isa_load_cache/README.md	2-cuda-kernels/isa-ptx/B42_gpu_isa_load_cache.md
leetcuda	B43_gpu_isa_floating_point/README.md	2-cuda-kernels/isa-ptx/B43_gpu_isa_floating_point.md
leetcuda	B44_gpu_isa_integer/README.md	2-cuda-kernels/isa-ptx/B44_gpu_isa_integer.md
leetcuda	B45_gpu_isa_bit_logic/README.md	2-cuda-kernels/isa-ptx/B45_gpu_isa_bit_logic.md
leetcuda	B46_gpu_isa_warp_uniform/README.md	2-cuda-kernels/isa-ptx/B46_gpu_isa_warp_uniform.md

# === leetcuda: GEMM optimization (B47~B50) ===
leetcuda	B47_how_to_optimize_gemm/README.md	2-cuda-kernels/gemm/B47_how_to_optimize_gemm.md
leetcuda	B48_cuda_programming_basics/README.md	2-cuda-kernels/basics/B48_cuda_programming_basics.md
leetcuda	B49_gpu_memory_hierarchy/README.md	2-cuda-kernels/basics/B49_gpu_memory_hierarchy.md
leetcuda	B50_gemm_intro_to_proficient/README.md	2-cuda-kernels/gemm/B50_gemm_intro_to_proficient.md

# === leetcuda: Operators (B51~B58) ===
leetcuda	B51_ops1_layernorm/README.md	2-cuda-kernels/operators/B51_layernorm.md
leetcuda	B52_ops2_softmax/README.md	2-cuda-kernels/operators/B52_softmax.md
leetcuda	B53_ops3_cross_entropy/README.md	2-cuda-kernels/operators/B53_cross_entropy.md
leetcuda	B54_ops4_adamw/README.md	2-cuda-kernels/operators/B54_adamw.md
leetcuda	B55_ops5_activation_residual/README.md	2-cuda-kernels/operators/B55_activation_residual.md
leetcuda	B56_ops6_embedding_lm_head/README.md	2-cuda-kernels/operators/B56_embedding_lm_head.md
leetcuda	B57_ops7_self_attention_upper/README.md	4-llm-inference/attention/B57_self_attention_upper.md
leetcuda	B58_ops8_self_attention_lower/README.md	4-llm-inference/attention/B58_self_attention_lower.md

# === leetcuda: Hardware (B60, B66~B68) ===
leetcuda	B60_async_copy_memory_barrier/README.md	7-hardware-arch/B60_async_copy.md
leetcuda	B66_tensor_core_intro/README.md	7-hardware-arch/B66_tensor_core_intro.md
leetcuda	B67_wmma_api/README.md	7-hardware-arch/B67_wmma_api.md
leetcuda	B68_mma_ptx/README.md	7-hardware-arch/B68_mma_ptx.md

# === leetcuda: More operators (B61~B65) ===
leetcuda	B61_gemv_optimization/README.md	2-cuda-kernels/operators/B61_gemv.md
leetcuda	B62_element_wise_detail/README.md	2-cuda-kernels/operators/B62_elementwise.md
leetcuda	B63_transpose_detail/README.md	2-cuda-kernels/operators/B63_transpose.md
leetcuda	B64_reduce_detail/README.md	2-cuda-kernels/operators/B64_reduce.md
leetcuda	B65_cuda_gemm_detail/README.md	2-cuda-kernels/gemm/B65_cuda_gemm_detail.md

# === leetcuda: HGEMM (B69) ===
leetcuda	B69_ampere_hgemm_optimization/README.md	3-cutlass-cute/gemm-impl/B69_ampere_hgemm.md

# === leetcuda: Distributed (B70) ===
leetcuda	B70_gpgpu_communication/README.md	4-llm-inference/distributed/B70_gpgpu_communication.md

# === leetcuda: torch.compile (B71~B79) ===
leetcuda	B71_torch_compile_intro/README.md	1-dl-compiler/torch-compile/B71_torch_compile_intro.md
leetcuda	B72_torch_compile_torchdynamo/README.md	1-dl-compiler/torch-compile/B72_torchdynamo.md
leetcuda	B73_torch_compile_aotautograd/README.md	1-dl-compiler/torch-compile/B73_aotautograd.md
leetcuda	B74_torch_compile_torchinductor/README.md	1-dl-compiler/torch-compile/B74_torchinductor.md
leetcuda	B75_torch_compile_op_fusion/README.md	1-dl-compiler/torch-compile/B75_op_fusion.md
leetcuda	B76_torch_compile_usage_guide/README.md	1-dl-compiler/torch-compile/B76_usage_guide.md
leetcuda	B77_torch_compile_detailed_examples/README.md	1-dl-compiler/torch-compile/B77_detailed_examples.md
leetcuda	B78_torch_compile_torchdynamo_principle/README.md	1-dl-compiler/torch-compile/B78_torchdynamo_principle.md
leetcuda	B79_torch_compile_basics/README.md	1-dl-compiler/torch-compile/B79_basics.md

# === leetcuda: CUTLASS intro (B01~B02) ===
leetcuda	B01_cutlass_cute_101/README.md	3-cutlass-cute/cutlass-deep-dive/B01_cutlass_cute_101.md
leetcuda	B02_cutlass_2x_3x_intro/README.md	3-cutlass-cute/cutlass-deep-dive/B02_cutlass_2x_3x_intro.md

# === cuda: cuda-mode Leaderboards ===
cuda	cuda-mode/Leaderboards/GPU-MODE Leaderboards의 nvfp4_gemv 코드 읽기.md	2-cuda-kernels/basics/GPU-MODE Leaderboards의 nvfp4_gemv 코드 읽기.md
cuda	cuda-mode/Leaderboards/GPU-MODE Leaderboards의 vector_add histogram 및 흥미로운 발견 몇 가지.md	2-cuda-kernels/basics/GPU-MODE Leaderboards의 vector_add histogram 및 흥미로운 발견 몇 가지.md

# === cuda: cuda-mode blog-translations (누락분) ===
cuda	cuda-mode/blog-translations/Cutlass의 Predication.md	3-cutlass-cute/cute-core/Cutlass의 Predication.md
cuda	cuda-mode/blog-translations/GPU 어셈블리를 통해 CUDA 프로그램 분석하기.md	2-cuda-kernels/basics/GPU 어셈블리를 통해 CUDA 프로그램 분석하기.md
cuda	cuda-mode/blog-translations/수학과 코드 연결하기：CuTeDSL의 CuTe Layout 대수.md	3-cutlass-cute/cute-core/수학과 코드 연결하기：CuTeDSL의 CuTe Layout 대수.md

# === cuda: lei-mao-blogs (누락분) ===
cuda	cuda-mode/lei-mao-blogs/[블로그 전재]CPU Cache False Sharing.md	2-cuda-kernels/basics/CPU Cache False Sharing.md
cuda	cuda-mode/lei-mao-blogs/[블로그 전재]CUDA Driver API로 런타임에 CUDA kernel 로드하기.md	2-cuda-kernels/basics/CUDA Driver API로 런타임에 CUDA kernel 로드하기.md
cuda	cuda-mode/lei-mao-blogs/[블로그 전재]CUDA Reduction.md	2-cuda-kernels/operators/CUDA Reduction.md
cuda	cuda-mode/lei-mao-blogs/[블로그 전재]CUDA Shared Memory Capacity.md	2-cuda-kernels/basics/CUDA Shared Memory Capacity.md
cuda	cuda-mode/lei-mao-blogs/[블로그 전재]NVIDIA Tensor Core Programming.md	7-hardware-arch/NVIDIA Tensor Core Programming.md
cuda	cuda-mode/lei-mao-blogs/[블로그 전재]cuBLAS GEMM API Usages for Column-Major and Row-Major Matrices.md	2-cuda-kernels/gemm/cuBLAS GEMM API Usages for Column-Major and Row-Major Matrices.md

# === cuda: cuda-mode practice ===
cuda	cuda-mode/practice/CUDA-MODE 1강 수업 후 실습(상).md	9-papers-lectures/cuda-mode-lectures/CUDA-MODE 1강 수업 후 실습(상).md
